review_id,show_title,opening_date,publication,critic,sentiment,review_date,is_opening_window,days_from_opening,is_nyt_critics_pick,excerpt,source
245,Death of a Salesman,2026-04-09,NEW YORK TIMES,Helen Shaw,up,2026-04-09,1,0,,"Mantello has leaned into the play’s sense of abstraction — Willy often loses himself in his own mind — which has the effect of emphasizing both its timelessness and its timeliness. (Miller’s working title was “Inside of His Head.”) And there’s no doubt that Mantello has made a beautiful, atmospheric production, full of exquisitely calibrated performances.",dtli
260,Death of a Salesman,2026-04-09,New York Daily News,Chris Jones,up,2026-04-09,1,0,,"There is the new technology Willy doesn’t understand, the disloyalty of his mercenary company that makes him feel betrayed, the humbling that leads him to lash out, making everything so much worse. If there’s an American workplace nightmare, it’s in this scene. Written in 1949! And as played by Lane and John Drea in Joe Mantello’s exquisitely directed Broadway revival, it will sock you in the gut. Sure did me, and I’ve seen this play countless times. Then again, when you get close to Willy’s age",dtli
258,Death of a Salesman,2026-04-09,New York Stage Review,Frank Scheck,up,2026-04-09,1,0,,"After his revelatory dramatic performances in The Iceman Cometh and Angels in America, it seemed only a matter of time before Nathan Lane would take on Willy Loman, one of the most iconic roles in American theater. It’s been a long wait, but it has definitely paid off. Add to that Laurie Metcalf as his co-star, several superb supporting performances, and a powerful staging by Joe Mantello, and you have a revival of Arthur Miller’s Death of a Salesman that represents a highlight of the theater se",dtli
259,Death of a Salesman,2026-04-09,New York Stage Review,David Finkle,up,2026-04-09,1,0,,"[Metcalf’s] loyal, loving, perplexed, often harshly silenced Linda is deeply effective. During her most extended first-act scene, when confronting sons Biff and Happy, she proclaims perhaps the tragedy’s most famous line—“Attention must be paid”—and thereby grabs hold of the production.

Nor does she lose velocity in the second act, which includes a less well-known but devastatingly accurate line about her beloved Willy: “he’s only a little boat looking for a harbor.” No flaws undo any of the en",dtli
257,Death of a Salesman,2026-04-09,New York Theatre Guide,Austin Fimmano,up,2026-04-09,1,0,,"But the standout performance comes from Laurie Metcalf as Linda Loman. She is the doting wife a man like Willy needs, despite the way he snaps at her (and calls her “kid,” just as his boss calls him). In scenes with Lane, Metcalf’s Linda demonstrates a deep devotion that may or may not be keeping Willy’s delusions afloat. But behind his back, she radiates intelligence and a righteous anger that motivates her aimless sons, however briefly. She is fierce and frustrated, hampered by her inability t",dtli
255,Death of a Salesman,2026-04-09,Ny Post,Johnny Oleksinski,up,2026-04-09,1,0,,"The squalid room makes a quick first impression: This place, whatever it is, has certainly seen better days. Then, at the end of the superb and unforgettable revival that hauntingly unfolds there among its shadows, there arrives an altogether livelier takeaway: That was the best “Death of a Salesman” I have ever seen.",dtli
252,Death of a Salesman,2026-04-09,THE WRAP,Robert Hofler,down,2026-04-09,1,0,,"As with his direction of the actors, however, Mantello likes to pour it on gooey. Each act is introduced with Caroline Shaw’s overly somber music, reaching for but failing to achieve Philip Glass profundity. The fog machine never stops. The overkill begins even before you enter the Winter Garden. Black-and-white photos by Thea Traff (doing her Brigitte Lacombe best) feature the lead actors in stiff poses, trying hard to look terribly serious and appearing really ridiculous.",dtli
247,Death of a Salesman,2026-04-09,THEATERMANIA,Pete Hempstead,up,2026-04-09,1,0,,"From the breathtaking opening scene when a car drives onstage, its bright headlights shining into the audience, to the moment it backs out of Chloe Lamford’s astonishing set, this Salesman dazzles. The cast, led by Nathan Lane and Laurie Metcalf, is exceptional, and Joe Mantello’s direction is nothing short of perfection.",dtli
246,Death of a Salesman,2026-04-09,THEATRELY,Joey Sims,meh,2026-04-09,1,0,,"And yet, I was ultimately unmoved. Why? In sitting uncertainly between total adornment and its weighted ideas of temporal displacement, the production had never quite gotten me there. This Salesman tries to be a few too many things, and.  the intended emotional clarity proves just out of its reach.",dtli
256,Death of a Salesman,2026-04-09,The Guardian,Adrian Horton,up,2026-04-09,1,0,,"Lane’s trademark brassiness lends the character’s long-winded rants an improbably winsome sheen, his embarrassments a piercing ache. There’s a hypnotic rhythm to the madness of his Willy; when it’s time to go, he nearly takes the show with him. It’s a bravura turn, but the show’s heart remains Linda, whom Metcalf imbues with crisp practicality. Dutiful, entirely un-naive and blisteringly angry, she is devastatingly economical even in her most withering and emotionally prostrate moments, Metcalf ",dtli
254,Death of a Salesman,2026-04-09,VARIETY,Naveen Kumar,down,2026-04-09,1,0,,"[Lane] is undoubtedly gifted and capable in the part: tender, forceful, and connected to the text. But his natural gentility is tough to dress down. It worked in his favor for his Tony-winning turn as the monstrous Roy Cohn in “Angels in America,” but buying him as an end-of-his-rope everyman taxes the imagination.",dtli
248,Death of a Salesman,2026-04-09,VULTURE,Sara Holdren,up,2026-04-09,1,0,,"A worthwhile revival will always give you the feeling — even more significant than re-seeing an astonishing play — of truly hearing it, and that’s what happens here. Again and again, as Lane moved with desperate, waning vitality from home to office to an almost unbearably painful dinner out with his sons and back to home again, I caught myself flinching at Miller’s words, coming out of these actors with terrible freshness: “Once in my life I would like to own something outright before it’s broke",dtli
175,Titaníque,2026-04-12,AM NEW YORK,Matt Windman,down,2026-04-12,1,0,,"“Titanique” begins with a splashy premise but ultimately struggles to stay afloat. Occasionally, a joke lands. But more often, “Titanique” simply isn’t funny, inventive, or especially interesting. At 100 minutes, the show plays less like a fully developed musical than an extended sketch, with scenes frequently interrupted by asides and non sequiturs.",dtli
168,Titaníque,2026-04-12,DEADLINE,Greg Evans,up,2026-04-12,1,0,,"Campier than the campy Cats: The Jellicle Ball but no less generous in its embrace of queer heritage’s seismic impact on American culture, Titaníque on Broadway is bigger than a mere hoot. It’s a riotous, high-cresting celebration just when we need it most.",dtli
174,Titaníque,2026-04-12,Entertainment Weekly,Shania Russell,up,2026-04-12,1,0,,"Titanique maintains the scrappy seat-of-your-pants energy that helped it set sail in the first place. It has the heart of an ambitious school production, staying true to its origins: a show put together with spit, glue, and love, for the sole purpose of making people laugh.",dtli
176,Titaníque,2026-04-12,Mashable,Kristy Puchko,up,2026-04-12,1,0,,"Thankfully, director Tye Blue and his co-creators Marla Mindelle and Constantine Rousouli have expertly translated their bonkers vision of a Céline Dion jukebox musical/Titanic parody/drag show into a crowd-pleasing spectacle, so full of joy and laughs that you’ll leave with your face aching from smiling.",dtli
171,Titaníque,2026-04-12,NEW YORK POST,Johnny Oleksinski,up,2026-04-12,1,0,,"I can’t say the humongous St. James Theatre, which suits hardly any show, is my favorite port of call. Nobody can argue that its distancing size is an asset to a musical that thrives on a dirty-little-secret energy. And actors dashing 10 feet to the wings doesn’t suit a staging packed with rapid-fire gags. Its new set of metal platforms and beams is more concert tour than comedy hour. Yet the unhinged underdog retains its essential charms.",dtli
165,Titaníque,2026-04-12,NEW YORK TIMES,Elisabeth Vincentelli,meh,2026-04-12,1,0,,"There’s a lot to digest, and the pace doesn’t help: It is so relentless that it’s as if we’re watching a playback at twice the normal speed. Sometimes “Titaníque” lands and sometimes it merely treads water. Sometimes it achieves an exhilarating lunacy and sometimes it is just exhausting.",dtli
172,Titaníque,2026-04-12,New York Daily News,Chris Jones,meh,2026-04-12,1,0,,"As intellectual property goes, never count out our endless fascination with the Titanic, which was the origin story of this show, set in a Titanic museum, presumably the real one in Pigeon Forge, Tennessee, where I once dipped my fingers in a tank demonstrating the frigidity of the water that night in the North Atlantic.
Nothing chilly for the digits here. Not with Mindelle fending off the ghosts with “I’m Alive!,” clearly a plea for Dion’s immortality.",dtli
179,Titaníque,2026-04-12,New York Stage Review,David Finkle,down,2026-04-12,1,0,,"Instead, I disappointedly report that Titanique—narrated by uncanny Dion lookalike Mindelle as an arch diva—is my idea of lowbrow entertainment at its just about lowest. What else might you say of a comic endeavor that receives its biggest laugh (or very close to the biggest) with the line—wait for it—“Go f*** yourself”? Unasterisked, of course.",dtli
180,Titaníque,2026-04-12,New York Stage Review,Michael Sommers,meh,2026-04-12,1,0,,"Friends, has this ever happened to you? There you sit at a Broadway musical where it seems nearly everybody in the theater is screaming with laughter and cheering the performers, and you don’t get what the hubbub’s all about. That was me the other evening at Titanique.",dtli
